74개 기초자치단체 / 인구 10만 명당 진단 수 / 201101~202006 월단위,,,,,,,,
,,,,,,,,
,,,,,,,,
연월,시군구코드,시도,시군구,"폐암
(C34)","만성폐쇄성폐질환
(J44)","하기도감염
(J20-22)","허혈성심질환
(I20-22)","뇌졸중
(I60-64)"
201308,30110,대전광역시,동구,132.5,165.2,13454.5,857.8,754.4
201308,30140,대전광역시,중구,185.7,170.2,10690.3,738,802.2
201308,30170,대전광역시,서구,143.5,185.6,12571,660,711.7
201308,30200,대전광역시,유성구,169.1,213.7,12737.6,695.3,723.3
201308,30230,대전광역시,대덕구,127.2,194.3,14763.7,742.8,691.9
201308,31110,울산광역시,중구,161.5,238.3,10158.7,731.9,734.4
201308,31140,울산광역시,남구,141.5,209.7,10447.7,679,789
201308,31170,울산광역시,동구,182.1,254.9,13762.7,628.7,851.7
201308,31200,울산광역시,북구,140.6,297.3,16569.1,679.1,786.2
201308,31710,울산광역시,울주군,174.9,213.8,9879.4,662.4,746.7
201309,11110,서울특별시,종로구,183,143.1,12490.8,732.2,784.7
201309,11140,서울특별시,중구,214.6,260.6,13397.5,734.3,876.1
201309,11170,서울특별시,용산구,147.7,189.4,13138.4,605.2,631.1
201309,11200,서울특별시,성동구,156.3,212.1,15354.3,596.3,650.4
201309,11215,서울특별시,광진구,161.3,151,17188,493.9,506.1
201309,11230,서울특별시,동대문구,149.9,227.9,15790.1,739.8,747.8
201309,11260,서울특별시,중랑구,135.3,182.8,14806.2,547.5,660.3
201309,11290,서울특별시,성북구,143.3,164.1,16143,730.2,626.1
201309,11305,서울특별시,강북구,139.4,247.7,15898.4,702.7,761.1
201309,11320,서울특별시,도봉구,146.1,177.6,14192.8,620.8,673.8
201309,11350,서울특별시,노원구,114,158.3,18053.3,550.1,592.2
201309,11380,서울특별시,은평구,179.5,146.5,18449,548.2,607.8
201309,11410,서울특별시,서대문구,164,171,13183,685.7,771.7
201309,11440,서울특별시,마포구,130.7,184.9,16189.1,563,614.1
201309,11470,서울특별시,양천구,119.6,134.8,14283.5,575,545.6
201309,11500,서울특별시,강서구,150.6,138.8,18189.5,523.8,543
201309,11530,서울특별시,구로구,178.8,165.7,19927.6,635.3,634.4
201309,11545,서울특별시,금천구,180.1,145.2,14824.1,668.4,734.8
201309,11560,서울특별시,영등포구,154.2,173.1,16434.6,666.5,743.1
201309,11590,서울특별시,동작구,140.7,155.1,13183.8,554.3,659.9
201309,11620,서울특별시,관악구,160.2,171.4,14155.2,512.3,606.9
201309,11650,서울특별시,서초구,178.8,126.1,12826.1,488.5,546.9
201309,11680,서울특별시,강남구,135,116.4,12141.8,451.2,496.3
201309,11710,서울특별시,송파구,131.1,125.8,15253.7,420.4,505.5
201309,11740,서울특별시,강동구,122.7,145.4,13222.8,520.9,635.7
201309,26110,부산광역시,중구,226,266.1,12782.8,1277.9,1085.6
201309,26140,부산광역시,서구,185.2,297.2,12644.9,1025.4,1208.9
201309,26170,부산광역시,동구,159.4,219.8,11594.5,1287.4,1384.2
201309,26200,부산광역시,영도구,184.8,292.3,13963,1161.1,1044.8
201309,26230,부산광역시,부산진구,167.3,205.3,15912.7,933.4,911.3
201309,26260,부산광역시,동래구,180.3,131.2,14747.2,1261.3,864.1
201309,26290,부산광역시,남구,178.6,190.6,16860.2,1049.1,1029.2
201309,26320,부산광역시,북구,130.8,146.6,15827.9,807.2,769.7
201309,26350,부산광역시,해운대구,151.3,263.4,14548.9,934.4,715.8
201309,26380,부산광역시,사하구,159,168.1,15545.2,703.2,792.6
201309,26410,부산광역시,금정구,129,177.5,12595.6,1086.7,919
201309,26440,부산광역시,강서구,150.3,214.7,16525.7,1172.1,950.3
201309,26470,부산광역시,연제구,138.1,251.8,13037.4,1242.8,932.2
201309,26500,부산광역시,수영구,156.5,215.3,13024.1,1227.3,907.5
201309,26530,부산광역시,사상구,174.6,154.8,16760.3,692.1,855
201309,26710,부산광역시,기장군,134.3,137.4,22721.8,869.4,682.2
201309,27110,대구광역시,중구,192.8,287.2,12336.4,1110.9,1286.6
201309,27140,대구광역시,동구,200.4,246.1,16307.4,847.6,1219.9
201309,27170,대구광역시,서구,123.5,254.9,14975.9,768.3,1172.2
201309,27200,대구광역시,남구,187.3,259.5,12058.1,879.8,1277.8
201309,27230,대구광역시,북구,147.6,198.7,19529.7,595,900.6
201309,27260,대구광역시,수성구,146.9,193.1,14365.4,722.8,823.2
201309,27290,대구광역시,달서구,117.1,161.5,18045.1,548.2,821.6
201309,27710,대구광역시,달성군,176.3,328.2,24570.7,590.2,931.3
201309,28110,인천광역시,중구,212.5,283.9,19831.3,587.3,798
201309,28140,인천광역시,동구,290.3,601.9,19230.8,683.2,833.6
201309,28170,인천광역시,남구,156.8,228.8,17026.7,637.7,721.3
201309,28185,인천광역시,연수구,101.9,127.5,16284.8,451.9,442.9
201309,28200,인천광역시,남동구,134.3,182.4,20655,590.3,594.5
201309,28237,인천광역시,부평구,114.4,181.7,17438.7,467.5,600
201309,28245,인천광역시,계양구,147.8,140.2,14690,486.9,533.7
201309,28260,인천광역시,서구,97.7,147.9,23097.9,424.1,456.5
201309,28710,인천광역시,강화군,248.7,379.1,8888.9,1053.4,1026.4
201309,28720,인천광역시,옹진군,169.1,280.2,7068.3,782.7,792.3
201309,29110,광주광역시,동구,224.2,418.4,11525.4,1395.9,739.7
201309,29140,광주광역시,서구,165.3,209,16883.9,807.2,578.9
201309,29155,광주광역시,남구,174.8,279.3,15375.9,958.1,716.7
201309,29170,광주광역시,북구,165.2,203.8,14630.2,960.7,620
201309,29200,광주광역시,광산구,110.5,171,19277.6,591,563.8
201309,30110,대전광역시,동구,160,189.5,21888.8,891.3,786.3
201309,30140,대전광역시,중구,190.6,168,17317.4,767.4,827.1
201309,30170,대전광역시,서구,121.9,118.5,20333.6,540.8,582.5
201309,30200,대전광역시,유성구,88.5,112.1,20128.8,450.4,448.1
201309,30230,대전광역시,대덕구,128.7,190.8,24974.1,691.4,674.8
201309,31110,울산광역시,중구,139.8,182,16087.3,659.8,673.9
201309,31140,울산광역시,남구,118.6,108.6,15481.1,485.3,563.2
201309,31170,울산광역시,동구,144,127.8,19688.1,393.3,489.7
201309,31200,울산광역시,북구,109.9,158.9,26101.4,372.7,451.8
201309,31710,울산광역시,울주군,143.3,226.2,15739.1,666.2,709.8
201310,11110,서울특별시,종로구,189.3,145.6,14646.1,757.8,824
201310,11140,서울특별시,중구,207,239.9,15841.8,873,963.5
201310,11170,서울특별시,용산구,160.2,174.4,15021.7,678.2,657.8
201310,11200,서울특별시,성동구,152.7,230.2,18838.3,678.8,641.4
201310,11215,서울특별시,광진구,161.8,159.9,20612.2,548.9,563
201310,11230,서울특별시,동대문구,177.3,257.5,19012.7,826.6,865
201310,11260,서울특별시,중랑구,126.7,203.2,17555,630.8,748.8
201310,11290,서울특별시,성북구,168.9,190.1,19288.3,796.7,739.4
201310,11305,서울특별시,강북구,163.3,300,18355.1,752.3,874.5
201310,11320,서울특별시,도봉구,166.5,218.9,16878.4,668.7,735.7
201310,11350,서울특별시,노원구,114.1,166.8,20928.9,597.5,627.1
201310,11380,서울특별시,은평구,187.2,154.7,22056.1,609.7,647.7
201310,11410,서울특별시,서대문구,166.8,189.7,15622.2,757.7,787.6
201310,11440,서울특별시,마포구,140.1,189.9,18975.7,547.6,659.9
201310,11470,서울특별시,양천구,134.2,152.5,16302.4,611.1,566.7
201310,11500,서울특별시,강서구,163.4,131.1,20693.8,576.7,578.5
201310,11530,서울특별시,구로구,189.2,170.4,22553.4,668.1,682.4
201310,11545,서울특별시,금천구,206.2,180.9,17506.4,728.6,750.1
201310,11560,서울특별시,영등포구,170.3,199.8,18274.6,757.4,798.2
201310,11590,서울특별시,동작구,167.7,159.4,15526.9,615.4,652.1
201310,11620,서울특별시,관악구,145.7,180.1,16739.1,597.5,642.1
201310,11650,서울특별시,서초구,208.9,119.1,14948.5,517.2,542.8
201310,11680,서울특별시,강남구,146.6,124.6,13747.9,444.1,468.8
201310,11710,서울특별시,송파구,131.8,121.5,17144,451.7,531.6
201310,11740,서울특별시,강동구,144.6,126.8,15291.5,529.8,656.4
201310,26110,부산광역시,중구,211.2,306.3,17431.6,1609.5,1326.4
201310,26140,부산광역시,서구,207.1,339.3,16406.4,1215.7,1332.7
201310,26170,부산광역시,동구,169.8,265.6,14982.7,1440.5,1460.2
201310,26200,부산광역시,영도구,200.3,324,18500,1230.3,1137.6
201310,26230,부산광역시,부산진구,163.9,215.8,19660.8,1105.3,1022.7
201310,26260,부산광역시,동래구,224.1,151.4,18657.4,1317.4,924.1
201310,26290,부산광역시,남구,183.4,216.6,20326.3,1154.3,1154
201310,26320,부산광역시,북구,146.9,146.9,19190.6,865,807.8
201310,26350,부산광역시,해운대구,171.8,302.4,17988.8,985.6,806.5
201310,26380,부산광역시,사하구,169.6,196.2,20242.3,814.6,855
201310,26410,부산광역시,금정구,153,220.9,16050.8,1163.2,1002.7
201310,26440,부산광역시,강서구,158.9,260.5,20608.8,1394,968.9
201310,26470,부산광역시,연제구,163.4,313.9,15633.8,1417.2,1053.6
201310,26500,부산광역시,수영구,191.9,220.4,15552.4,1481.5,978.3
201310,26530,부산광역시,사상구,194.5,156.8,19760,760.5,961.5
201310,26710,부산광역시,기장군,181.1,164.5,29006,884.5,803
201310,27110,대구광역시,중구,191.5,356.7,16888.8,1171.2,1322
201310,27140,대구광역시,동구,205.4,259.5,19605.5,871.1,1337.7
201310,27170,대구광역시,서구,134.6,298.1,19097.1,865.8,1305.5
201310,27200,대구광역시,남구,192.7,367.3,15945.2,939.4,1429.6
201310,27230,대구광역시,북구,163.6,238.3,23549.4,626.5,1001.7
201310,27260,대구광역시,수성구,147.1,226.7,17666.2,751.4,879.2
201310,27290,대구광역시,달서구,128.8,172.5,21028.8,590.5,890.8
201310,27710,대구광역시,달성군,182.3,321.1,28072.6,618.4,1057.7
201310,28110,인천광역시,중구,167,320.1,22312.4,661.6,815.6
201310,28140,인천광역시,동구,330.3,613.9,21547.9,764.4,1017.4
201310,28170,인천광역시,남구,210.3,261.1,19676.4,672.7,729.6
201310,28185,인천광역시,연수구,112.6,123.9,17955.7,463.5,460.5
201310,28200,인천광역시,남동구,151.9,210.6,23796.8,617.1,611.6
201310,28237,인천광역시,부평구,122.6,184,20309.2,500.6,658.7
201310,28245,인천광역시,계양구,140.5,140.2,16920.6,490.1,588.4
201310,28260,인천광역시,서구,99,154.1,25046.2,459.6,478.3
201310,28710,인천광역시,강화군,332.7,421.1,10672.1,1215.3,1092.4
201310,28720,인천광역시,옹진군,198.1,367.2,7604.6,879.3,753.7
201310,29110,광주광역시,동구,236.9,455.3,14005.6,1686.1,931.9
201310,29140,광주광역시,서구,188.7,213.8,19115,913.8,644.5
201310,29155,광주광역시,남구,182.2,351.4,16921.3,1120.4,788.4
201310,29170,광주광역시,북구,154,231,16685.7,1124.2,661.3
201310,29200,광주광역시,광산구,127,173.6,20585.4,597.1,579.8
201310,30110,대전광역시,동구,160.4,207.9,26815.2,965.1,878.5
201310,30140,대전광역시,중구,215.2,171.4,21539.1,842.5,925.2
201310,30170,대전광역시,서구,136.9,142.5,24395,595.7,609.9
201310,30200,대전광역시,유성구,77.1,128,23680.8,482.5,477.1
201310,30230,대전광역시,대덕구,121.4,185.9,27381.6,744.3,703.2
201310,31110,울산광역시,중구,189.7,219.5,18699.8,658.5,705.9
201310,31140,울산광역시,남구,132.6,108.9,18409.8,530,564.7
201310,31170,울산광역시,동구,124.4,161.4,22693.7,418,480.8
201310,31200,울산광역시,북구,120.1,173.9,30487.1,394.2,450.2
201310,31710,울산광역시,울주군,153.8,247.8,19407,702.1,706.5
201311,11110,서울특별시,종로구,176.8,145.6,15729.4,735.3,759.7
201311,11140,서울특별시,중구,183.2,215.4,16389.8,775.7,870
201311,11170,서울특별시,용산구,133.5,181.9,15906.8,629.8,635.7
201311,11200,서울특별시,성동구,161.4,215.1,20108.8,666.1,591.6
201311,11215,서울특별시,광진구,181.9,147.7,21819,535.9,544.8
201311,11230,서울특별시,동대문구,151.5,268.2,19289.4,823.3,797.2
201311,11260,서울특별시,중랑구,148.5,196.5,18608.1,616.4,687.4
201311,11290,서울특별시,성북구,150,203.9,20586.3,780.1,687.2
201311,11305,서울특별시,강북구,158.8,274,19728.6,779.1,773.8
201311,11320,서울특별시,도봉구,172.9,212.5,18887.5,669.6,727.9
201311,11350,서울특별시,노원구,115.8,156.5,21526.4,559.5,612.2
201311,11380,서울특별시,은평구,166.6,144.5,23227.4,580,609.5
201311,11410,서울특별시,서대문구,189.1,169.4,17214.4,716.3,745.3
201311,11440,서울특별시,마포구,185.1,162.6,19947.6,567.5,607.8
201311,11470,서울특별시,양천구,132.6,138.5,17959.2,538.9,531.1
201311,11500,서울특별시,강서구,143.6,122.5,21566.9,541.4,544.2
201311,11530,서울특별시,구로구,161,163.3,23728.8,633.2,624.5
201311,11545,서울특별시,금천구,179.7,138.2,18622.5,684.2,731.5
201311,11560,서울특별시,영등포구,194.8,213.5,18900,694.2,718
201311,11590,서울특별시,동작구,164.6,136.8,15994.3,593.7,615.6
201311,11620,서울특별시,관악구,159.3,180.1,17678.6,547.7,575.6
201311,11650,서울특별시,서초구,172.3,111.1,15867.1,495.5,512.9
201311,11680,서울특별시,강남구,147.4,109.3,15004.6,426,446.4
201311,11710,서울특별시,송파구,121.8,136.6,18458.3,434.3,516.3
201311,11740,서울특별시,강동구,138.4,132.4,16340.2,542.6,593.7
201311,26110,부산광역시,중구,169,337.9,20059.1,1372.9,1227.2
201311,26140,부산광역시,서구,165.8,303.9,16946,1152.5,1201.4
201311,26170,부산광역시,동구,180.2,267.7,17042.8,1307.1,1351.9
201311,26200,부산광역시,영도구,197.3,330.6,20228.1,1215.6,1072
201311,26230,부산광역시,부산진구,163.4,190.6,20758.4,1021.9,895.2
201311,26260,부산광역시,동래구,182.9,156.5,20717.1,1290.3,855.5
201311,26290,부산광역시,남구,167.9,229.3,22338.1,1059.1,1034
201311,26320,부산광역시,북구,119.5,130.4,20766.2,809.1,777.8
201311,26350,부산광역시,해운대구,140.5,308.6,19706.7,933.9,731.3
201311,26380,부산광역시,사하구,156.1,173.6,20943.3,756.5,824.1
201311,26410,부산광역시,금정구,132.1,222.9,17449.1,1096.9,911.1
201311,26440,부산광역시,강서구,154.6,249,22154.5,1283.8,930.3
201311,26470,부산광역시,연제구,167.7,323.5,16768.1,1398.5,955.6
201311,26500,부산광역시,수영구,211.3,279.8,16885.4,1354.1,906.3
201311,26530,부산광역시,사상구,172.2,181.5,21371.4,701.4,834.7
201311,26710,부산광역시,기장군,132.1,153.2,31250.4,833.9,769
201311,27110,대구광역시,중구,169.2,303,18003.6,1096.5,1281.4
201311,27140,대구광역시,동구,188.8,246.9,20760.5,794.9,1266.1
201311,27170,대구광역시,서구,141.6,278.1,20616.2,865.8,1171.8
201311,27200,대구광역시,남구,185.5,278.8,16693.8,881.6,1326.6
201311,27230,대구광역시,북구,155.3,240.3,24689.7,592.8,922.9
201311,27260,대구광역시,수성구,129.9,193.7,18861.7,687.8,834.3
201311,27290,대구광역시,달서구,107.6,172.8,22298.4,541.2,813.1
201311,27710,대구광역시,달성군,173,315.1,30115.9,545.1,928.1
201311,28110,인천광역시,중구,162.4,296.9,22405.2,626.3,789.6
201311,28140,인천광역시,동구,254.4,667.2,22497.4,693.8,993.4
201311,28170,인천광역시,남구,190.1,235.8,20934.8,652,679
201311,28185,인천광역시,연수구,124.5,102.2,18914.4,469.9,436.9
201311,28200,인천광역시,남동구,139.2,189.3,25386.3,592.5,573.9
201311,28237,인천광역시,부평구,120.1,167,21348,478.6,577.6
201311,28245,인천광역시,계양구,157.1,120.4,18111.1,514.5,564.9
201311,28260,인천광역시,서구,102.2,149.6,27418.9,445.5,457.5
201311,28710,인천광역시,강화군,260.7,445,11830.4,1098.4,1051.9
201311,28720,인천광역시,옹진군,140.1,188.4,8952.6,869.6,637.7
201311,29110,광주광역시,동구,235.9,441.7,14492.9,1362.9,837.7
201311,29140,광주광역시,서구,201.7,214.1,19749.4,811.4,585.5
201311,29155,광주광역시,남구,199.3,373.2,17787.9,1001.6,751
201311,29170,광주광역시,북구,170.6,231.4,18110,1028.3,644.5
201311,29200,광주광역시,광산구,119.1,164.7,21426.9,573.5,545.2
201311,30110,대전광역시,동구,170.8,219,29121.5,979.4,768.8
201311,30140,대전광역시,중구,215.2,182.7,23527.7,771.2,841.4
201311,30170,대전광역시,서구,126.9,136.1,25536.9,597.1,590.3
201311,30200,대전광역시,유성구,95.6,109.2,26236.4,460.6,425.2
201311,30230,대전광역시,대덕구,140.9,163.9,30005.4,718.3,592.6
201311,31110,울산광역시,중구,169.6,188.4,20035.6,605.3,653.9
201311,31140,울산광역시,남구,123.8,124.9,18714.6,489.3,555.2
201311,31170,울산광역시,동구,103.1,156.3,24196.5,348,467.9
201311,31200,울산광역시,북구,110.9,162.6,30611.5,336.6,436.7
201311,31710,울산광역시,울주군,144.7,260.7,19123.8,651.3,659
201312,11110,서울특별시,종로구,197.4,143.7,14874.1,720.3,808.4
201312,11140,서울특별시,중구,178.6,245.3,14843.1,827,929
201312,11170,서울특별시,용산구,173.9,173.5,14602.9,659.9,645.7
201312,11200,서울특별시,성동구,163.4,198.4,18991.3,710.9,638.4
201312,11215,서울특별시,광진구,184.9,155.3,19971.7,542.7,567.3
201312,11230,서울특별시,동대문구,180.6,267.1,18043.6,810.9,798.3
201312,11260,서울특별시,중랑구,160,201.3,17527.7,654,725.3
201312,11290,서울특별시,성북구,163.2,208.1,18893.2,827.5,702.7
201312,11305,서울특별시,강북구,152.9,320.9,17113.3,817.2,842.6
201312,11320,서울특별시,도봉구,169,237.3,16385.4,707,716.2
201312,11350,서울특별시,노원구,124.1,158.2,19457.3,597.8,618.3
201312,11380,서울특별시,은평구,180.9,157.6,20396.5,647.9,623.6
201312,11410,서울특별시,서대문구,215.5,174.5,14772.5,770.1,781.9
201312,11440,서울특별시,마포구,163.9,187.5,17800.7,621.2,629.6
201312,11470,서울특별시,양천구,132.6,146.2,16358.9,602.6,557.1
201312,11500,서울특별시,강서구,140.8,130.7,19408.9,588,560.6
201312,11530,서울특별시,구로구,188.5,182.6,21189.1,714.6,639.1
201312,11545,서울특별시,금천구,217,171.4,17343.8,742.3,780.4
201312,11560,서울특별시,영등포구,184.7,211.7,17136.3,772.1,769.5
201312,11590,서울특별시,동작구,177,166.7,14761.1,630.9,664.3
201312,11620,서울특별시,관악구,165.2,185.7,16267.7,578.7,582.2
201312,11650,서울특별시,서초구,168.9,128.3,14568.4,534.7,516.3
201312,11680,서울특별시,강남구,147.8,125.4,14006.4,436.1,469.7
201312,11710,서울특별시,송파구,132.3,130,17490,449.9,509.9
201312,11740,서울특별시,강동구,139.6,132.4,15131.2,551.3,637.8
201312,26110,부산광역시,중구,175.3,325.3,18616.5,1419.4,1212.4
201312,26140,부산광역시,서구,177.6,350.2,17147.2,1198.8,1299
201312,26170,부산광역시,동구,157.3,285.4,15337.8,1484.2,1432.1
201312,26200,부산광역시,영도구,202.5,388.8,18216.6,1264.2,1075.7
201312,26230,부산광역시,부산진구,169.8,211.4,19062,1129.7,1013.7
201312,26260,부산광역시,동래구,187.9,147.8,18691.4,1388.2,897.4
201312,26290,부산광역시,남구,187.8,253.6,20133.3,1115.3,1043.6
201312,26320,부산광역시,북구,141.7,145.9,19215.2,899.5,809.1
201312,26350,부산광역시,해운대구,137.5,316.1,17207,1035.9,777.1
